id,text,label,priority
2327,Mùi hôi từ khu vệ sinh gần phòng KSSV-206 rất khó chịu.,vệ sinh,normal
2328,Cần dọn dẹp khu vực bếp chung bị bẩn do thức ăn thừa.,vệ sinh,normal
2329,Phòng em muốn kiểm tra xem có ai câu trộm điện vào phòng không.,điện,normal
2330,Router tầng 3 kssv bị lỗi.,internet,normal
2331,Nhà vệ sinh tầng 3 kssv có mùi hôi.,vệ sinh,normal
2332,Wi-Fi phòng kssv-146 không kết nối được.,internet,normal
2333,Phòng KSSV-243 có rác chưa dọn.,vệ sinh,normal
2334,"Lỗi vòi sen nhà tắm chung bị rò rỉ, nước nhỏ giọt không ngừng.",nước,normal
2335,"Ống nước tầng 3 bị vỡ, ảnh hưởng khu vực KSSV-517.",nước,normal
2336,"Router tầng 1 bị lỗi, phòng KSSV-619 không vào mạng.",internet,normal
2337,Điều hòa phòng kssv-229 bị hỏng.,thiết bị,normal
2338,Ổ cắm phòng KSSV-384 phát ra tia lửa.,điện,high
2339,Điều hòa phòng KSSV-353 bị hỏng.,thiết bị,normal
2340,Quạt phòng KSSV-117 không quay.,thiết bị,normal
2341,Cần sửa chữa công tắc điều khiển quạt thông gió nhà tắm bị liệt.,điện,normal
2342,Vòi nước phòng KSSV-411 bị rò rỉ.,nước,high
2343,Đèn học phòng kssv-379 bị hỏng.,thiết bị,normal
2344,Điều hòa phòng KSSV-650 bị hỏng.,thiết bị,normal
2345,Quạt phòng KSSV-368 không quay.,thiết bị,normal
2346,Bảng điện hành lang gần KSSV-136 nhảy aptomat liên tục.,điện,urgent
2347,Cần bổ sung rèm cửa cho phòng kssv-474.,khác,normal
2348,"Cây xanh bị gãy cành, rơi xuống chắn lối đi.",khác,normal
2349,Nước trong bồn rửa phòng KSSV-316 bị tắc.,nước,normal
2350,Thùng rác khu sinh viên gần KSSV-231 đầy tràn.,vệ sinh,normal
2351,Điện tại phòng KSSV-328 chập chờn khi bật điều hòa.,điện,high
2352,Ổ cắm phòng kssv-529 phát ra tia lửa.,điện,high
2353,Nhà vệ sinh tầng 1 kssv có mùi hôi.,vệ sinh,normal
2354,Thiết bị báo cháy ở hành lang tầng 5 phát ra tiếng kêu tít tít yếu.,thiết bị,normal
2355,Cống thoát nước phòng kssv-538 bị nghẹt.,vệ sinh,normal
2356,Cần vệ sinh máy giặt công cộng vì có mùi ẩm mốc.,vệ sinh,normal
2357,Nước trong bồn rửa phòng KSSV-435 bị tắc.,nước,normal
2358,Quạt phòng KSSV-195 không quay.,thiết bị,normal
2359,Điều hòa phòng KSSV-296 bị hỏng.,thiết bị,normal
2360,Lỗi phòng giặt chung bị mất điện sau khi giặt.,khác,high
2361,Vòi nước phòng KSSV-298 bị rò rỉ.,nước,high
2362,Điều hòa phòng KSSV-382 bị hỏng.,thiết bị,normal
2363,Đèn trong phòng kssv-165 bị cháy.,điện,normal
2364,Đèn học phòng KSSV-367 bị hỏng.,thiết bị,normal
2365,Phòng 406 bị báo lỗi kết nối mạng liên tục trên điện thoại.,internet,normal
2366,Phòng KSSV-190 có côn trùng bay vào thường xuyên.,khác,normal
2367,Ổ cắm phòng KSSV-616 phát ra tia lửa.,điện,high
2368,Cống thoát nước phòng KSSV-689 bị nghẹt.,vệ sinh,normal
2369,Phòng kssv-121 bị mất đồ cá nhân.,khác,high
2370,Phòng kssv-238 bị mất đồ cá nhân.,khác,high
2371,Nước chảy yếu ở nhà tắm kssv-244.,nước,normal
2372,Phòng 501 bị nước chảy từ trần nhà do mưa bão.,khác,normal
2373,Đèn trong phòng kssv-346 bị cháy.,điện,normal
2374,"Lỗi bàn làm việc chung bị mất ốc, không đứng vững.",thiết bị,normal
2375,Cần kiểm tra và sửa chữa các thiết bị thể dục ngoài trời bị hỏng.,khác,normal
2376,Cống thoát nước phòng KSSV-188 bị nghẹt.,vệ sinh,normal
2377,"Ống nước tầng 1 bị vỡ, ảnh hưởng khu vực KSSV-654.",nước,normal
2378,"Ống nước tầng 4 bị vỡ, ảnh hưởng khu vực KSSV-356.",nước,normal
2379,"Router tầng 3 bị lỗi, phòng KSSV-428 không vào mạng.",internet,normal
2380,Phòng KSSV-404 có rác chưa dọn.,vệ sinh,normal
2381,Phòng KSSV-179 có rác chưa dọn.,vệ sinh,normal
2382,Ổ điện bàn học phòng KSSV-677 không hoạt động.,thiết bị,normal
2383,Ổ điện bàn học phòng KSSV-252 không hoạt động.,thiết bị,normal
2384,Internet khu vực KSSV-105 mất tín hiệu.,internet,normal
2385,Phòng kssv-512 không có nước.,nước,normal
2386,"Báo cáo nhà vệ sinh chung quá bẩn, đầy chất thải và không có nước rửa tay.",vệ sinh,normal
2387,Nước trong bồn rửa phòng KSSV-467 bị tắc.,nước,normal
2388,Không vào được mạng tại phòng KSSV-406.,internet,normal
2389,Wi-Fi phòng kssv-395 không kết nối được.,internet,normal
2390,Cần thay thế ổ khóa cửa phòng 402 bị kẹt chìa.,thiết bị,high
2391,Đèn học phòng KSSV-256 bị hỏng.,thiết bị,normal
2392,Cần sửa chữa tay vịn cầu thang tầng 4 bị lỏng.,thiết bị,normal
2393,Phòng kssv-391 không có nước.,nước,normal
2394,Ổ điện bàn học kssv-327 không hoạt động.,thiết bị,normal
2395,Wi-Fi phòng kssv-685 không kết nối được.,internet,normal
2396,Báo cáo tốc độ mạng không đủ để tham gia các buổi họp trực tuyến chất lượng HD.,internet,normal
2397,Ổ điện bàn học kssv-119 không hoạt động.,thiết bị,normal
2398,Phòng KSSV-365 bị mất đồ cá nhân.,khác,high
2399,Phòng em muốn khôi phục dịch vụ mạng KTX sau khi bị tạm khóa.,internet,normal
2400,Vòi nước phòng KSSV-382 bị rò rỉ.,nước,high
2401,Internet khu vực KSSV-105 mất tín hiệu.,internet,normal
2402,Phòng KSSV-530 bị mất đồ cá nhân.,khác,high
2403,Điện phòng kssv-508 chập chờn khi bật điều hòa.,điện,high
2404,Phòng KSSV-211 mất điện từ từ tối qua.,điện,high
2405,Nước trong bồn rửa phòng kssv-211 bị tắc.,nước,normal
2406,Cần bổ sung rèm cửa cho phòng KSSV-594.,khác,normal
2407,Thùng rác khu sinh viên gần KSSV-402 đầy tràn.,vệ sinh,normal
2408,Phòng 108 bị phạt vì để nước chảy lãng phí khi đi ra ngoài.,nước,normal
2409,Mùi hôi từ khu vệ sinh gần phòng KSSV-375 rất khó chịu.,vệ sinh,normal
2410,Bảng điện hành lang gần KSSV-110 nhảy aptomat liên tục.,điện,urgent
2411,Báo cáo vật dụng chặn lối thoát hiểm tầng 4.,khác,normal
2412,Khu sinh viên khu vực phòng KSSV-326 mất điện toàn bộ.,điện,high
2413,Cần thay thế khóa tủ đồ cá nhân bị hỏng ổ khóa.,thiết bị,normal
2414,Cần sửa chữa ống thoát nước của máy giặt chung bị rò rỉ.,thiết bị,normal
2415,Phòng em muốn kiểm tra xem có ai dùng mạng của phòng không.,internet,normal
2416,Nước trong bồn rửa phòng KSSV-553 bị tắc.,nước,normal
2417,Lỗi camera an ninh khu vực căn tin bị che khuất.,khác,normal
2418,Báo cáo rò rỉ nước từ trần nhà vệ sinh phòng 601 xuống sàn.,nước,normal
2419,"Bóng đèn khu tự học cháy, cần thay thế gấp, rất tối không học được.",điện,normal
2420,Ổ điện bàn học kssv-461 không hoạt động.,thiết bị,normal
2421,Có tiếng ồn lớn từ phòng kssv-395 ban đêm.,khác,normal
2422,Wi-Fi phòng KSSV-416 không kết nối được.,internet,normal
2423,Ổ điện bàn học kssv-195 không hoạt động.,thiết bị,normal
2424,Phòng KSSV-624 không có nước từ từ hôm qua.,nước,normal
2425,Lỗi công tắc điều khiển quạt thông gió phòng tắm bị kẹt.,điện,normal
2426,Điện tại phòng KSSV-418 chập chờn khi bật điều hòa.,điện,normal
2427,Phòng kssv-490 có côn trùng bay vào thường xuyên.,khác,normal
2428,Wi-Fi phòng kssv-432 không kết nối được.,internet,normal
2429,Cần can thiệp khi có người lạ nằm ngủ ở sảnh chờ.,khác,normal
2430,Có tiếng ồn lớn từ phòng kssv-543 ban đêm.,khác,normal
2431,Vòi nước phòng KSSV-643 bị rò rỉ.,nước,high
2432,Khu sinh viên khu vực phòng KSSV-170 mất điện toàn bộ.,điện,high
2433,"Khí độc từ hóa chất tẩy rửa mạnh bị xả ra ngoài, gây khó thở.",vệ sinh,normal
2434,Ổ điện bàn học phòng KSSV-186 không hoạt động.,thiết bị,normal
2435,Đèn trong phòng kssv-404 bị cháy.,điện,normal
2436,Phòng kssv-228 mất điện từ tối qua.,điện,high
2437,Lỗi mạng KTX không thể kết nối được với máy tính bảng.,internet,normal
2438,Vòi nước phòng kssv-291 bị rò rỉ.,nước,high
2439,Điện tại phòng KSSV-599 chập chờn khi bật điều hòa.,điện,high
2440,Có tiếng ồn lớn từ phòng KSSV-333 vào chiều nay.,khác,normal
2441,Báo cáo vòi nước ở khu vực nấu ăn chung bị rỉ sét nặng.,nước,normal
2442,Thùng rác khu sinh viên gần KSSV-271 đầy tràn.,vệ sinh,normal
2443,Điều hòa phòng kssv-410 bị hỏng.,thiết bị,normal
2444,Ổ điện bàn học phòng KSSV-187 không hoạt động.,thiết bị,normal
2445,Nước chảy yếu ở nhà tắm gần phòng KSSV-321.,nước,normal
2446,Phòng KSSV-667 mất điện từ trưa nay.,điện,normal
2447,Điều hòa phòng KSSV-291 bị hỏng.,thiết bị,normal
2448,Phòng 308 bị giảm tốc độ mạng xuống mức rất thấp sau khi vi phạm.,internet,normal
2449,Ổ điện bàn học kssv-133 không hoạt động.,thiết bị,normal
2450,Thùng rác khu sinh viên gần KSSV-170 đầy tràn.,vệ sinh,normal
2451,Đèn học phòng KSSV-540 bị hỏng.,thiết bị,normal
2452,"Báo cáo trộm cắp xảy ra ở phòng 503, mất laptop khi sinh viên đi tắm.",khác,normal
2453,"Đèn chiếu sáng khu vực nhà xe bị hỏng, rất nguy hiểm khi lấy xe đêm.",khác,normal
2454,Phòng KSSV-354 mất điện từ trưa nay.,điện,high
2455,Phòng KSSV-669 không có nước từ từ hôm qua.,nước,high
2456,Phòng 207 thắc mắc về hóa chất KTX dùng để vệ sinh máy giặt chung.,vệ sinh,high
2457,Phòng 707 bị phạt vì tự ý lắp đặt khóa riêng không đúng quy định.,khác,normal
2458,Phòng KSSV-467 mất điện từ chiều nay.,điện,high
2459,Có người lạ đi lại gần khu phòng KSSV-565 vào từ sáng nay.,khác,normal
2460,Cần bổ sung rèm cửa cho phòng KSSV-586.,khác,normal
2461,"Lỗi ống nước trong tường phòng 505 bị rò rỉ, gây ẩm mốc tường nghiêm trọng.",nước,high
2462,Lỗi nước rửa tay ở căn tin bị hết.,vệ sinh,normal
2463,Phòng KSSV-493 không có nước từ sáng nay.,nước,high
2464,Lỗi ống thoát nước của bồn rửa mặt bị bung khỏi tường.,nước,normal
2465,Phòng KSSV-252 có côn trùng bay vào thường xuyên.,khác,normal
2466,Mái che hành lang tầng 5 bị dột nặng khi mưa.,thiết bị,normal
2467,"Thùng rác y tế (khẩu trang, kim tiêm) bị vứt lẫn vào rác sinh hoạt.",vệ sinh,normal
2468,Phòng KSSV-141 mất điện từ trưa nay.,điện,high
2469,Lỗi ổ cắm đa năng ở phòng học chung bị quá tải.,điện,normal
2470,"Cần thay thế bàn học bị khắc tên, vẽ bậy quá nhiều.",thiết bị,normal
2471,Mùi hôi từ nhà vệ sinh kssv-205 rất khó chịu.,vệ sinh,normal
2472,"Phòng em bị phạt vì sử dụng bếp từ (lần 2), đề nghị xem xét lại mức phạt.",điện,normal
2473,Khu sinh viên khu vực phòng KSSV-322 mất điện toàn bộ.,điện,high
2474,Vòi nước phòng kssv-659 bị rò rỉ.,nước,high
2475,Phòng kssv-672 có côn trùng bay vào thường xuyên.,khác,normal
2476,Internet khu vực KSSV-350 mất tín hiệu.,internet,normal
2477,Wi-Fi phòng kssv-202 không kết nối được.,internet,normal
2478,Phòng KSSV-199 không có nước từ tối qua.,nước,high
2479,"Ống nước tầng 6 bị vỡ, ảnh hưởng khu vực KSSV-200.",nước,urgent
2480,Điều hòa phòng KSSV-652 bị hỏng.,thiết bị,normal
2481,Phòng kssv-272 có rác chưa dọn.,vệ sinh,normal
2482,Internet khu vực KSSV-613 mất tín hiệu.,internet,normal
2483,Vòi xịt vệ sinh ở phòng 403 bị rò rỉ ngay tại đầu nối.,nước,normal
2484,Vòi nước phòng kssv-358 bị rò rỉ.,nước,high
2485,Quạt phòng kssv-348 không quay.,thiết bị,normal
2486,Nhà vệ sinh tầng 5 kssv có mùi hôi.,vệ sinh,normal
2487,Ổ cắm phòng kssv-391 phát ra tia lửa.,điện,high
2488,Tủ lạnh chung tầng 5 bị rò điện.,thiết bị,high
2489,Internet khu vực KSSV-614 mất tín hiệu.,internet,normal
2490,Cần kiểm tra mối mọt ở các khung cửa gỗ phòng 402.,khác,normal
2491,"Lỗi máy bơm nước phụ tầng 4 bị cháy, không bơm được nước lên tầng trên.",nước,normal
2492,Điện tại phòng KSSV-303 chập chờn khi bật điều hòa.,điện,high
2493,Mùi hôi từ nhà vệ sinh kssv-599 rất khó chịu.,vệ sinh,normal
2494,Cần bổ sung rèm cửa cho phòng KSSV-120.,khác,normal
2495,"Lỗi ống thoát nước từ máy giặt chung bị bung, nước thải chảy lênh láng ra sàn.",nước,normal
2496,Có tiếng ồn lớn từ phòng kssv-302 ban đêm.,khác,normal
2497,Bảng điện hành lang gần KSSV-508 nhảy aptomat liên tục.,điện,urgent
2498,Wi-Fi phòng kssv-403 không kết nối được.,internet,normal
2499,Phòng 308 báo cáo gián xuất hiện nhiều trong phòng.,khác,normal
2500,"Tốc độ Internet quá chậm, không thể load video học online.",internet,normal
2501,Nước trong bồn rửa phòng KSSV-322 bị tắc.,nước,normal
2502,Nước trong bồn rửa phòng kssv-356 bị tắc.,nước,normal
2503,Cống thoát nước phòng KSSV-687 bị nghẹt.,vệ sinh,normal
2504,Mùi hôi từ nhà vệ sinh kssv-321 rất khó chịu.,vệ sinh,normal
2505,Phòng KSSV-192 không có nước từ từ hôm qua.,nước,high
2506,Cần lắp đặt thêm biển cảnh báo trơn trượt ở nhà vệ sinh.,khác,normal
2507,Phòng KSSV-428 có côn trùng bay vào thường xuyên.,khác,normal
2508,Vòi nước phòng kssv-363 bị rò rỉ.,nước,high
2509,Có tiếng ồn lớn từ phòng kssv-149 ban đêm.,khác,normal
2510,Cần bổ sung rèm cửa cho phòng KSSV-287.,khác,normal
2511,Phòng 602 bị kiểm tra và lập biên bản vì vệ sinh phòng quá kém.,vệ sinh,normal
2512,"Bàn học phòng 304 bị gãy chân, không thể sử dụng để học tập.",thiết bị,normal
2513,Phòng KSSV-230 có rác chưa dọn.,vệ sinh,normal
2514,Không vào được mạng tại phòng KSSV-507.,internet,normal
2515,Cần thay thế gấp cửa sổ phòng 503 bị vỡ kính do gió lớn.,thiết bị,normal
2516,"Lỗi công tắc điều khiển đèn ngủ bị kẹt, đèn không tắt được.",thiết bị,normal
2517,Điện phòng kssv-429 chập chờn khi bật điều hòa.,điện,high
2518,Internet khu vực KSSV-446 mất tín hiệu.,internet,normal
2519,Mùi hôi từ nhà vệ sinh kssv-613 rất khó chịu.,vệ sinh,normal
2520,Vòi nước phòng KSSV-193 bị rò rỉ.,nước,high
2521,Cần sửa chữa đầu vòi phun nước ở bồn rửa chén chung bị tắc.,nước,normal
2522,Phòng 606 báo cáo cửa tủ đồ bị hỏng khóa và bản lề.,thiết bị,normal
2523,Mùi hôi từ khu vệ sinh gần phòng KSSV-544 rất khó chịu.,vệ sinh,normal
2524,Vòi nước phòng KSSV-166 bị rò rỉ.,nước,normal
2525,Quạt phòng KSSV-287 không quay.,thiết bị,normal
2526,Bộ nguồn cấp điện cho máy chiếu phòng học chung bị hỏng.,điện,normal
2527,Đèn trong phòng kssv-544 bị cháy.,điện,normal
2528,Phòng học chung bị chuột cắn hỏng sách vở và để lại phân.,vệ sinh,normal
2529,Phòng KSSV-104 có côn trùng bay vào thường xuyên.,khác,normal
2530,"Router tầng 2 bị lỗi, phòng KSSV-185 không vào mạng.",internet,normal
2531,Phòng KSSV-125 mất điện từ chiều nay.,điện,high
2532,Nước trong bồn rửa phòng KSSV-669 bị tắc.,nước,normal
2533,Báo cáo bồn rửa tay bị ố vàng và có cặn bẩn bám vào.,vệ sinh,normal
2534,Không vào được mạng tại phòng KSSV-667.,internet,normal
2535,Nhà vệ sinh tầng 3 có mùi hôi.,vệ sinh,normal
