id,text,label,priority
4841,Lỗi tường nhà vệ sinh bị ẩm mốc do thấm nước.,vệ sinh,normal
4842,Cần bổ sung rèm cửa cho phòng kssv-559.,khác,normal
4843,Rác thải công nghiệp bị vứt ở khu vực để xe.,vệ sinh,normal
4844,Báo cáo chó/mèo hoang cắn nhau trong khuôn viên KTX.,khác,normal
4845,Điều hòa phòng kssv-610 bị hỏng.,thiết bị,normal
4846,Báo cáo cổng mạng ở khu vực học nhóm chung bị mất kết nối.,internet,normal
4847,"Ống nước tầng 3 bị vỡ, ảnh hưởng khu vực KSSV-190.",nước,normal
4848,Thùng rác khu sinh viên gần KSSV-691 đầy tràn.,vệ sinh,normal
4849,Ổ cắm phòng KSSV-606 phát ra tia lửa.,điện,high
4850,Vòi nước phòng kssv-653 bị rò rỉ.,nước,high
4851,Lỗi sàn nhà hành lang bị dính vết bẩn cứng đầu.,vệ sinh,normal
4852,"Đường ống nước ở ban công bị nứt, nước chảy nhỏ giọt xuống tầng dưới.",nước,normal
4853,Báo cáo vòi nước bị mất áp lực đột ngột.,nước,normal
4854,Mùi hôi từ khu vệ sinh gần phòng KSSV-338 rất khó chịu.,vệ sinh,normal
4855,Phòng kssv-442 có côn trùng bay vào thường xuyên.,khác,normal
4856,Tủ lạnh chung tầng 5 kssv bị rò điện.,thiết bị,high
4857,"Lỗi bảng điện tổng bị sập, đề nghị sửa chữa.",khác,high
4858,Phòng KSSV-699 bị mất đồ cá nhân.,khác,high
4859,Có tiếng ồn lớn từ phòng KSSV-559 vào đêm qua.,khác,normal
4860,Phòng KSSV-653 không có nước từ đêm qua.,nước,high
4861,"Báo cáo máy giặt công cộng khu B bị hỏng mô tơ, không quay lồng giặt.",thiết bị,normal
4862,Mùi hôi từ khu vệ sinh gần phòng KSSV-468 rất khó chịu.,vệ sinh,normal
4863,Vòi nước phòng KSSV-340 bị rò rỉ.,nước,high
4864,Phòng tự học chung bị kiến bò và côn trùng xuất hiện.,vệ sinh,normal
4865,Không vào được mạng ở phòng kssv-250.,internet,normal
4866,Phòng kssv-401 không có nước.,nước,high
4867,Phòng kssv-506 có côn trùng bay vào thường xuyên.,khác,normal
4868,Quạt phòng kssv-663 không quay.,thiết bị,normal
4869,Nước chảy yếu ở nhà tắm kssv-135.,nước,normal
4870,"Lỗi cống thoát nước mưa sân thượng bị tắc, nước đen chảy ngược vào hành lang.",vệ sinh,normal
4871,Có tiếng ồn lớn từ phòng KSSV-599 vào đêm qua.,khác,normal
4872,Cống thoát nước phòng KSSV-529 bị nghẹt.,vệ sinh,normal
4873,Nước trong bồn rửa phòng kssv-326 bị tắc.,nước,normal
4874,Có người lạ đi lại gần phòng kssv-444 tối qua.,khác,normal
4875,Báo cáo tiếng nổ từ bộ sạc xe điện ở nhà xe.,điện,normal
4876,Mùi hôi từ khu vệ sinh gần phòng KSSV-454 rất khó chịu.,vệ sinh,normal
4877,Phòng KSSV-626 mất điện từ chiều nay.,điện,high
4878,Nước chảy yếu ở nhà tắm gần phòng KSSV-144.,nước,normal
4879,"Phòng 209 báo cáo đồng hồ nước bị kẹt, không hiển thị chỉ số mới.",nước,normal
4880,Đèn học phòng KSSV-373 bị hỏng.,thiết bị,normal
4881,Vòi nước phòng KSSV-147 bị rò rỉ.,nước,high
4882,Phòng kssv-673 mất điện từ tối qua.,điện,high
4883,Lỗi bồn rửa tay công cộng bị nứt một đường dài.,nước,normal
4884,Phòng KSSV-185 có rác chưa dọn.,vệ sinh,normal
4885,Không vào được mạng tại phòng KSSV-489.,internet,normal
4886,Dây mạng ở hành lang bị ai đó giật đứt.,internet,high
4887,"Cần sửa chữa ghế ngồi ở phòng tự học bị bung ốc, rất dễ bị ngã.",thiết bị,normal
4888,Phòng kssv-100 có rác chưa dọn.,vệ sinh,normal
4889,Thang bộ bị trơn trượt do gạch lát bị bong tróc.,thiết bị,normal
4890,Vòi nước ở khu vực sảnh KTX bị mất tay vặn.,nước,normal
4891,Vòi nước phòng kssv-607 bị rò rỉ.,nước,high
4892,Điều hòa phòng KSSV-243 bị hỏng.,thiết bị,normal
4893,Phòng KSSV-235 có côn trùng bay vào thường xuyên.,khác,normal
4894,Cần bổ sung rèm cửa cho phòng KSSV-191.,khác,normal
4895,Phòng kssv-284 bị mất đồ cá nhân.,khác,high
4896,Phòng 406 thắc mắc về mức độ sạch sẽ của nước sinh hoạt.,vệ sinh,high
4897,Phòng kssv-415 có côn trùng bay vào thường xuyên.,khác,normal
4898,Không vào được mạng ở phòng kssv-677.,internet,normal
4899,Điều hòa phòng kssv-441 bị hỏng.,thiết bị,normal
4900,Báo cáo tốc độ mạng không đủ để tham gia các buổi họp trực tuyến chất lượng HD.,internet,high
4901,Phòng 309 báo cáo tín hiệu WiFi yếu hơn hẳn các phòng khác cùng tầng.,internet,normal
4902,Điện phòng kssv-243 chập chờn khi bật điều hòa.,điện,high
4903,Đề nghị kiểm tra áp suất nước chung của tòa nhà có đạt quy chuẩn không.,nước,normal
4904,Internet khu vực KSSV-339 mất tín hiệu.,internet,normal
4905,Phòng 310 bị phạt vì không phân loại rác đúng quy định (lần 2).,vệ sinh,normal
4906,Nước chảy yếu ở nhà tắm kssv-649.,nước,normal
4907,Đèn học phòng KSSV-696 bị hỏng.,thiết bị,normal
4908,Nước chảy yếu ở nhà tắm gần phòng KSSV-622.,nước,normal
4909,Wi-Fi phòng kssv-453 không kết nối được.,internet,normal
4910,Mạng khu sinh viên rất yếu vào đêm qua.,internet,normal
4911,Cần sửa chữa tay vịn lan can tầng 6 bị lung lay.,thiết bị,normal
4912,Phòng kssv-600 có rác chưa dọn.,vệ sinh,normal
4913,Phòng kssv-241 bị mất đồ cá nhân.,khác,high
4914,Thùng rác khu sinh viên gần KSSV-563 đầy tràn.,vệ sinh,normal
4915,Có tiếng ồn lớn từ phòng KSSV-490 vào từ tối qua.,khác,normal
4916,Điều hòa phòng KSSV-515 bị hỏng.,thiết bị,normal
4917,Cần bổ sung rèm cửa cho phòng kssv-205.,khác,normal
4918,Wi-Fi phòng KSSV-183 không kết nối được.,internet,normal
4919,"Router tầng 5 bị lỗi, phòng KSSV-234 không vào mạng.",internet,normal
4920,Phòng kssv-588 bị mất đồ cá nhân.,khác,high
4921,Điện tại phòng KSSV-371 chập chờn khi bật điều hòa.,điện,normal
4922,Phòng kssv-490 mất điện từ tối qua.,điện,high
4923,Cống thoát nước phòng KSSV-621 bị nghẹt.,vệ sinh,normal
4924,Khu sinh viên khu vực phòng KSSV-448 mất điện toàn bộ.,điện,high
4925,Báo cáo vòi nước nóng ở khu vực rửa tay chung bị gãy van.,thiết bị,high
4926,Bảng điện hành lang gần KSSV-559 nhảy aptomat liên tục.,điện,high
4927,Đèn học phòng kssv-198 bị hỏng.,thiết bị,normal
4928,Wi-Fi phòng kssv-398 không kết nối được.,internet,normal
4929,Wi-Fi phòng kssv-588 không kết nối được.,internet,normal
4930,Mùi hôi từ nhà vệ sinh kssv-504 rất khó chịu.,vệ sinh,normal
4931,Khu sinh viên khu vực phòng KSSV-521 mất điện toàn bộ.,điện,high
4932,Vòi nước phòng kssv-663 bị rò rỉ.,nước,high
4933,Internet khu vực KSSV-664 mất tín hiệu.,internet,normal
4934,Phòng kssv-510 mất điện từ tối qua.,điện,high
4935,Báo cáo tiếng động và rên la bất thường từ phòng 510 vào lúc 1h sáng.,khác,normal
4936,Phòng 106 báo cáo thẻ từ ra vào bị gãy đôi.,thiết bị,normal
4937,Wi-Fi phòng KSSV-686 không kết nối được.,internet,normal
4938,Tủ lạnh chung tầng 6 bị rò điện.,thiết bị,high
4939,"Dây điện khu vực phơi đồ bị đứt, đang nằm sát nền bê tông ẩm ướt.",điện,normal
4940,Cần bổ sung rèm cửa cho phòng KSSV-389.,khác,normal
4941,Internet khu vực KSSV-144 mất tín hiệu.,internet,normal
4942,"Van xả nước bồn cầu phòng 107 bị hỏng, nước chảy liên tục gây ồn ào.",nước,high
4943,Báo cáo mạng nhện và bụi dày đặc trên trần nhà khu vực sảnh.,vệ sinh,normal
4944,Lỗi WiFi KTX bị mất sóng khi bật lò vi sóng.,internet,normal
4945,Địa chỉ IP của laptop phòng em bị báo là IP lạ và bị chặn.,internet,normal
4946,Bình nóng lạnh phòng 201 không làm nóng nước dù đã bật lâu.,điện,normal
4947,Phòng kssv-161 mất điện từ tối qua.,điện,high
4948,Nước trong bồn rửa phòng KSSV-689 bị tắc.,nước,normal
4949,Điều hòa phòng KSSV-411 bị hỏng.,thiết bị,normal
4950,Điện tại phòng KSSV-368 chập chờn khi bật điều hòa.,điện,high
4951,"Router tầng 1 bị lỗi, phòng KSSV-158 không vào mạng.",internet,normal
4952,Có tiếng ồn lớn từ phòng KSSV-146 vào từ sáng nay.,khác,normal
4953,Phòng kssv-256 mất điện từ tối qua.,điện,high
4954,Có tiếng ồn lớn từ phòng KSSV-241 vào đêm qua.,khác,normal
4955,Báo cáo tiếng ồn từ khu vực công trường xây dựng gần KTX.,khác,normal
4956,Báo cáo rò rỉ nước từ trần nhà vệ sinh phòng 601 xuống sàn.,nước,normal
4957,"Lỗi thiết bị tập gym ngoài trời bị mất ốc vít, không an toàn.",thiết bị,normal
4958,"Router tầng 6 bị lỗi, phòng KSSV-359 không vào mạng.",internet,normal
4959,Nước trong bồn rửa phòng KSSV-537 bị tắc.,nước,normal
4960,Báo cáo thẻ từ ra vào bị rơi vào tay người ngoài KTX.,khác,high
4961,"Khóa cửa phòng 401 bị kẹt, không thể mở được từ bên trong.",thiết bị,normal
4962,Phòng KSSV-667 mất điện từ trưa nay.,điện,high
4963,Điện tại phòng KSSV-381 chập chờn khi bật điều hòa.,điện,normal
4964,Phòng KSSV-660 bị mất đồ cá nhân.,khác,high
4965,"Thiết bị phát WiFi ở hành lang tầng 4 bị tắt nguồn, không có mạng.",internet,normal
4966,"Nước sinh hoạt có mùi hôi tanh nồng nặc, không dám sử dụng.",nước,normal
4967,Quạt phòng kssv-340 không quay.,thiết bị,normal
4968,"Router tầng 3 bị lỗi, phòng KSSV-671 không vào mạng.",internet,normal
4969,Cần bổ sung rèm cửa cho phòng KSSV-493.,khác,normal
4970,Hệ thống loa thông báo chung bị rè và méo tiếng.,thiết bị,normal
4971,Đề nghị vệ sinh ghế sofa ở phòng sinh hoạt chung bị bẩn.,vệ sinh,normal
4972,Lỗi van nước ở máy lọc nước công cộng bị rò rỉ.,thiết bị,high
4973,Mạng KTX không thể kết nối được với máy in WiFi cá nhân.,internet,normal
4974,Có người lạ đi lại gần phòng kssv-515 tối qua.,khác,normal
4975,Quạt phòng kssv-415 không quay.,thiết bị,normal
4976,Phòng KSSV-531 không có nước từ sáng nay.,nước,high
4977,"Báo cáo nhà vệ sinh chung quá bẩn, không thể sử dụng.",vệ sinh,normal
4978,Nước chảy yếu ở nhà tắm kssv-612.,nước,normal
4979,"Lỗi bồn chứa nước phụ tầng 5 bị nghiêng, có dấu hiệu rò rỉ.",nước,normal
4980,Lỗi áp lực nước không đủ để xả bồn cầu tầng 7.,nước,normal
4981,Cống thoát nước phòng kssv-202 bị nghẹt.,vệ sinh,normal
4982,Ổ điện bàn học phòng KSSV-313 không hoạt động.,thiết bị,normal
4983,"Công tắc đèn bàn học bị hỏng, đèn không sáng.",điện,normal
4984,Điều hòa phòng KSSV-349 bị hỏng.,thiết bị,normal
4985,Cống thoát nước phòng KSSV-235 bị nghẹt.,vệ sinh,normal
4986,Cần bổ sung rèm cửa cho phòng KSSV-624.,khác,normal
4987,Phòng kssv-178 không có nước.,nước,normal
4988,Cống thoát nước phòng KSSV-562 bị nghẹt.,vệ sinh,normal
4989,Quạt phòng kssv-149 không quay.,thiết bị,normal
4990,Wi-Fi phòng kssv-296 không kết nối được.,internet,normal
4991,Nước chảy yếu ở nhà tắm kssv-487.,nước,normal
4992,Phòng KSSV-130 mất điện từ trưa nay.,điện,high
4993,Lỗi hệ thống điện hành lang tầng 4 bị sập vào lúc 2h sáng.,điện,normal
4994,Cần bổ sung rèm cửa cho phòng kssv-639.,khác,normal
4995,Nước chảy yếu ở nhà tắm gần phòng KSSV-373.,nước,normal
4996,Cần hỗ trợ y tế cho sinh viên bị đau bụng cấp tính.,khác,high
4997,Lỗi hệ thống nước bị ngắt không lý do.,khác,normal
4998,Báo cáo bồn rửa tay bị ố vàng và có cặn xà phòng.,vệ sinh,normal
4999,Điều hòa phòng 210 bị chảy nước và không làm mát được.,thiết bị,normal
5000,Nước trong bồn rửa phòng kssv-508 bị tắc.,nước,normal
5001,Nước trong bồn rửa phòng KSSV-302 bị tắc.,nước,normal
5002,Phòng kssv-105 có rác chưa dọn.,vệ sinh,normal
5003,Nước trong bồn rửa phòng KSSV-183 bị tắc.,nước,normal
5004,"Ổ cắm điện ở phòng 402 bị cháy xém, không dám sử dụng nữa.",điện,high
5005,Tấm trần ở hành lang tầng 4 bị sụp đổ một mảng lớn.,thiết bị,high
5006,Nước trong bồn rửa phòng kssv-402 bị tắc.,nước,normal
5007,Ổ cắm phòng kssv-500 phát ra tia lửa.,điện,high
5008,Phòng kssv-297 có rác chưa dọn.,vệ sinh,normal
5009,"Ống nước tầng 4 bị vỡ, ảnh hưởng khu vực KSSV-590.",nước,normal
5010,Phòng KSSV-642 có côn trùng bay vào thường xuyên.,khác,normal
5011,Phòng kssv-327 có côn trùng bay vào thường xuyên.,khác,normal
5012,Phòng KSSV-635 có rác chưa dọn.,vệ sinh,normal
5013,Mùi hôi từ khu vệ sinh gần phòng KSSV-544 rất khó chịu.,vệ sinh,normal
5014,Báo cáo ghế sofa ở phòng sinh hoạt chung bị thủng lớn.,thiết bị,normal
5015,Ổ điện bàn học phòng KSSV-199 không hoạt động.,thiết bị,normal
5016,Có tiếng ồn lớn từ phòng KSSV-643 vào tối qua.,khác,normal
5017,Đề nghị KTX thay thế máy phát WiFi cũ đã quá yếu.,internet,normal
5018,Lỗi máy lạnh phòng 609 không bật được bằng remote.,điện,normal
5019,Phòng em bị phạt vì sử dụng dây nối dài không đúng quy định.,điện,normal
5020,Điện phòng kssv-305 chập chờn khi bật điều hòa.,điện,high
5021,Khu sinh viên khu vực phòng KSSV-340 mất điện toàn bộ.,điện,high
5022,"Router tầng 1 bị lỗi, phòng KSSV-667 không vào mạng.",internet,normal
5023,Phòng KSSV-557 có côn trùng bay vào thường xuyên.,khác,normal
5024,Phòng KSSV-128 bị mất đồ cá nhân.,khác,high
5025,Lỗi đồng hồ điện hiển thị số âm (số lùi).,điện,normal
5026,Điện phòng kssv-323 chập chờn khi bật điều hòa.,điện,high
5027,"Báo cáo công tắc đèn ở cửa ra vào bị liệt, không thể bật/tắt.",điện,normal
5028,Cống thoát nước phòng KSSV-242 bị nghẹt.,vệ sinh,normal
5029,Điện tại phòng KSSV-280 chập chờn khi bật điều hòa.,điện,normal
5030,Nước trong bồn rửa phòng kssv-203 bị tắc.,nước,normal
5031,Internet khu vực KSSV-233 mất tín hiệu.,internet,normal
5032,Wi-Fi phòng KSSV-435 không kết nối được.,internet,normal
5033,Wi-Fi phòng kssv-669 không kết nối được.,internet,normal
5034,Vòi nước phòng KSSV-432 bị rò rỉ.,nước,high
5035,Ổ điện bàn học phòng KSSV-607 không hoạt động.,thiết bị,normal
5036,Đèn học phòng kssv-495 bị hỏng.,thiết bị,normal
5037,Phòng kssv-376 không có nước.,nước,high
5038,Đèn trong phòng kssv-220 bị cháy.,điện,normal
5039,"Ống nước tầng 6 bị vỡ, ảnh hưởng khu vực KSSV-477.",nước,normal
5040,Router tầng 1 kssv bị lỗi.,internet,normal
5041,"Router tầng 6 bị lỗi, phòng KSSV-301 không vào mạng.",internet,normal
5042,Điều hòa phòng kssv-370 bị hỏng.,thiết bị,normal
5043,Điều hòa phòng KSSV-615 bị hỏng.,thiết bị,normal
5044,Cần kiểm tra đồng hồ đo nhiệt độ phòng sinh hoạt chung bị hỏng.,thiết bị,normal
5045,"Router ở tầng 7 bị khóa, không thể truy cập được.",internet,normal
5046,Đèn trong phòng kssv-340 bị cháy.,điện,normal
5047,"Ống nước tầng 6 bị vỡ, ảnh hưởng khu vực KSSV-631.",nước,urgent
5048,Ổ cắm phòng KSSV-236 phát ra tia lửa.,điện,high
5049,Đèn trong phòng kssv-342 bị cháy.,điện,normal
